"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"383",1,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
"384",1,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
"385",1,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
"386",3,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
"387",1,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12
"388",1,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
"389",1,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14
"390",2,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
"391",2,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10
"392",1,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
"393",3,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10
"394",2,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
"395",2,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
"396",2,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
"397",3,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10
"398",1,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8
"399",1,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
"400",1,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11
"401",3,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9
"402",1,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
"403",3,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7
"404",3,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
"405",2,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
"406",3,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
"407",1,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
"408",1,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
"409",1,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
"410",1,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8
"411",1,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15
"412",1,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
"413",3,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
"414",1,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
"415",3,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14
"416",3,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
"417",3,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
"418",1,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
"419",3,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
"420",1,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
"421",3,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14
"422",2,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
"423",3,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
"424",2,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
"425",2,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
"426",1,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
"427",3,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
"428",1,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
"429",3,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
"430",3,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
"431",3,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
"432",1,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
"433",1,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
"434",1,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
"435",2,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13
"436",1,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
"437",2,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
"438",2,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
"439",1,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
"440",1,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
"441",2,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
"442",2,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
"443",3,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
"444",2,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
"445",3,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
"446",3,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
"447",1,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13
"448",1,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
"449",1,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
"450",3,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
"451",1,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16
"452",3,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16
"453",3,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
"454",3,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
"455",3,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14
"456",1,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11
"457",3,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15
"458",2,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
"459",2,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
"460",3,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
"461",1,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
"462",3,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
"463",2,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
"464",2,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
"465",2,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
"466",2,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5
"467",3,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
"468",1,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
"469",3,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17
"470",1,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
"471",3,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
"472",3,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
"473",2,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
"474",3,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
"475",3,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
"476",1,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17
"477",3,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
"478",1,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
"479",1,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
"480",1,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
"481",3,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
"482",1,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17
"483",1,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
"484",3,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
"485",1,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
"486",3,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
"487",1,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11
"488",3,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
"489",1,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
"490",3,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
"491",1,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
"492",1,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13
"493",3,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11
"494",1,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
"495",1,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
"496",3,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
"497",3,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
"498",3,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
"499",3,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11
"500",1,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
"501",3,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
"502",3,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
"503",3,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
"504",3,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
"505",3,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
"506",1,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
"507",1,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
"508",1,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
"509",1,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
"510",2,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16
"511",2,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
"512",3,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
"513",3,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
"514",1,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
"515",3,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5
"516",1,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6
"517",1,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
"518",1,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
"519",1,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
"520",3,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
"521",1,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
"522",3,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
"523",2,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
"524",1,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
"525",1,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
"526",1,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
"527",1,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
"528",3,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
"529",3,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
"530",1,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9
"531",2,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
"532",3,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13
"533",2,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
"534",3,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
"535",2,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
"536",2,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
"537",2,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
"538",1,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
"539",1,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
"540",3,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10
"541",3,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
"542",3,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
"543",1,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15
"544",1,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8
"545",3,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
"546",1,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
"547",1,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
"548",1,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
"549",3,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12
"550",2,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
"551",2,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
"552",2,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13
"553",2,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12
"554",2,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13
"555",2,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9
"556",2,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
"557",2,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
"558",3,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
"559",3,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
"560",2,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
"561",3,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
"562",2,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
"563",3,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11
"564",3,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
"565",3,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
"566",1,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
"567",2,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
"568",2,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12
"569",1,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7
"570",3,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
"571",2,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16
"572",2,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
"573",3,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
"574",3,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
"575",2,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
"576",3,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
"577",2,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10
"578",3,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
"579",2,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11
"580",3,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17
"581",3,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
"582",2,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14
"583",3,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
"584",2,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
"585",3,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
"586",2,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
"587",2,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
"588",3,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
"589",1,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14
"590",3,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13
"591",2,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13
"592",3,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9
"593",2,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
"594",3,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
"595",1,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
"596",2,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
"597",3,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
"598",2,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13
"599",2,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
"600",3,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
"601",2,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17
"602",3,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10
"603",3,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13
"604",2,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
"605",2,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12
"606",2,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13
"607",1,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9
"608",2,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
"609",1,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
"610",1,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
"611",3,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
"612",1,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
"613",1,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
"614",2,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
"615",2,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
"616",1,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
"617",3,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12
"618",1,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7
"619",1,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
"620",1,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
"621",1,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
"622",2,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
"623",3,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
"624",3,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
"625",2,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
"626",3,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
"627",3,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
"628",3,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8
"629",2,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
"630",1,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
"631",2,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9
"632",3,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
"633",1,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10
"634",2,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9
"635",1,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
"636",1,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8
"637",1,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7
"638",1,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
"639",2,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
"640",3,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13
"641",1,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7
"642",2,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
"643",3,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
"644",1,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
"645",1,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9
"646",2,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11
"647",1,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
"648",1,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
"649",2,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
"650",3,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
"651",1,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
"652",2,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
"653",2,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
"654",1,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
"655",3,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
"656",1,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
"657",3,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
"658",3,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
"659",2,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
"660",3,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
"661",2,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
"662",2,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
"663",3,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
"664",3,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
"665",2,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
"666",3,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10
"667",1,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11
"668",3,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15
"669",1,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
"670",3,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
"671",1,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
"672",3,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
"673",3,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
"674",1,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21
"675",3,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23
"676",3,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
"677",1,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
"678",3,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
"679",3,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23
"680",3,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
"681",2,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
"682",1,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
"683",3,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
"684",1,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
"685",1,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
"686",1,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
"687",3,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
"688",3,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
"689",1,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
"690",1,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11
"691",1,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
"692",2,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
"693",3,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
"694",1,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
"695",2,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
"696",2,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
"697",2,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
"698",1,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5
"699",3,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
"700",3,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16
"701",1,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
"702",3,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14
"703",3,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
"704",1,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12
"705",1,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9
"706",1,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10
"707",1,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11
"708",3,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,10
"709",1,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10
"710",2,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
"711",2,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
"712",1,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
"713",2,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
"714",1,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
"715",1,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
"716",2,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
"717",2,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
"718",2,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
"719",2,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
"720",2,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2
"721",2,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3
"722",1,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13
"723",1,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15
"724",1,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15
"725",1,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
"726",3,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
"727",1,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
"728",3,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12
"729",1,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13
"730",3,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
"731",1,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
"732",1,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13
"733",1,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
"734",1,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
"735",1,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
"736",1,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10
"737",1,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
"738",3,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
"739",1,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
"740",1,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
"741",1,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
"742",3,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
"743",3,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
"744",3,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
"745",1,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20
"746",3,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
"747",3,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
"748",1,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
"749",1,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
"750",1,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
"751",3,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
"752",1,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
"753",3,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
"754",3,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
"755",1,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20
"756",1,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
"757",1,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,20
"758",3,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
"759",1,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
"760",1,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
"761",1,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
"762",3,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
"763",3,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
