"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","y"
"258",18.69885,0,2080,0,0,0,35451.5,0,492,0,0,0,1,26,19,14,13,0,1235,27113.64
"259",9.9473,0,1716,0,0,5613.64,15558.9,5613.6,492,648,50,0,0,37,44,8,5,0,1238,19188
"260",11.81918,0,2080,0,0,0,22408.2,0,492,0,80,0,0,36,34,8,8,0,1239,19460
"261",10.72398,0,1872,0,0,0,18298.6,0,492,0,140,0,0,42,39,5,6,0,1241,16680
"262",12.32961,11.09665,1872,2080,0,0,21038.4,21038.4,492,492,0,1,1,21,15,13,14,0,1243,34000
"263",14.73805,0,1872,0,0,0,23647.9,0,492,0,0,0,0,34,29,18,15,0,1244,20405
"264",9.65158,0,2080,0,0,0,18298.6,0,492,0,140,0,1,39,32,7,8,0,1250,16680
"265",6.03892,0,2080,0,9230.77,0,20680.1,0,492,0,0,0,1,47,35,2,4,1,1255,38738.46
"266",8.20652,0,2080,0,0,0,15058.9,0,492,0,0,0,0,38,34,5,6,1,1258,29135
"267",7.1361,0,2392,0,0,0,15558.9,0,492,0,0,0,0,6,11,16,14,1,1259,13000
"268",9.92117,0,1872,0,0,0,16928.8,0,492,0,140,1,2,19,19,13,12,1,1261,15680
"269",17.10052,13.26424,2080,2080,0,0,32421.2,25147.9,492,492,0,1,1,20,19,18,13,1,1266,45000
"270",9.65158,5.76923,2080,520,0,0,18298.6,2734.5,492,594,50,0,2,30,20,8,8,1,1269,19600
"271",9.84932,0,2496,0,0,0,22008.2,0,492,0,0,1,0,12,8,13,13,1,1270,18108
"272",13.26424,11.53846,2080,173,0,0,25147.9,1823,492,396,0,0,0,31,26,5,8,1,1272,22000
"273",7.48399,0,2080,0,0,0,14189,0,492,0,50,0,0,29,28,8,9,1,1274,12600
"274",8.58489,6.61695,2496,2080,0,0,19531.5,12545.2,492,492,0,0,0,39,43,5,5,0,1279,26700
"275",11.28595,0,1872,0,0,0,19257.5,0,492,0,0,0,0,37,33,13,12,0,1280,26500
"276",10.80426,10.88454,1872,1872,0,0,18435.6,18572.6,492,492,0,0,2,34,24,8,13,0,1288,30300
"277",11.44651,0,1872,0,0,0,19531.5,0,492,0,0,0,0,40,37,8,8,0,1290,28600
"278",9.50708,0,2080,0,0,0,18024.7,0,492,0,0,1,1,31,22,5,7,0,1292,32996
"279",17.16977,17.83347,1248,1092,0,0,19531.5,17750.7,492,492,0,0,0,25,22,20,19,0,1293,30500
"280",10.30186,15.84513,2080,1248,0,0,19531.5,18024.7,492,492,0,0,1,24,19,13,13,0,1296,30700
"281",12.54171,13.79795,2080,1248,0,0,23778.1,15695.9,492,492,0,0,1,17,12,22,24,0,1299,32100
"282",9.50708,17.04935,2080,1248,0,0,18024.7,19394.5,492,492,0,0,0,38,26,5,13,0,1301,43928.26
"283",14.81941,0,2288,0,0,0,30906.1,0,492,0,20,0,1,42,38,8,8,0,1302,24240
"284",9.45534,6.92308,2600,433,0,0,22408.2,2734.5,492,594,50,0,2,34,26,5,8,0,1303,22100
"285",12.54171,0,2080,0,0,0,23778.1,0,492,0,80,0,1,36,30,8,9,0,1304,19960
"286",11.81918,0,2080,0,0,0,22408.2,0,492,0,80,0,1,39,28,5,7,0,1305,18960
"287",7.26723,0,2080,0,0,0,13778.1,0,492,0,170,0,1,39,31,5,7,0,1307,13740
"288",5.75325,5.76923,2080,347,0,0,10907.7,1823,492,396,200,0,3,24,20,8,5,0,1310,15300
"289",12.54171,0,2080,0,0,0,23778.1,0,492,0,20,0,0,43,39,8,8,0,1311,19240
"290",7.10617,0,693,0,0,0,4490.9,0,648,0,230,0,3,29,24,5,7,0,1312,12760
"291",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,1,2,23,18,10,10,0,1313,24000
"292",12.54171,0,2080,0,0,0,23778.1,0,492,0,80,0,2,28,24,6,7,0,1314,19960
"293",5.54109,0,867,0,0,0,4377.3,0,648,0,230,3,0,18,9,7,8,0,1315,7610
"294",12.44124,19.84234,1976,936,0,0,22408.2,16928.8,492,492,0,2,1,17,18,17,12,0,1317,32000
"295",10.0851,0,2080,0,0,0,19120.5,0,492,0,80,0,2,29,27,5,7,0,1319,16560
"296",29.4761,0,936,0,0,0,25147.9,0,492,0,0,0,0,25,27,21,17,0,1323,20000
"297",10.56824,0,2184,0,1275,0,22313.4,0,492,0,0,0,2,23,17,8,9,0,1333,39896.88
"298",18.11261,13.98678,1872,2080,0,0,30906.1,26517.8,492,492,0,1,1,11,9,20,19,0,1353,45000
"299",9.29032,0,2080,0,0,0,17613.7,0,492,0,80,2,0,14,11,10,10,0,1359,15460
"300",8.6451,0,2496,0,0,0,19668.5,0,492,0,110,1,2,20,17,12,12,0,1360,17320
"301",46.29175,15.90195,1924,1924,0,0,80483.1,27887.7,492,492,0,0,0,34,36,20,15,0,1361,77287
"302",5.21694,0,1040,0,0,0,4945.5,0,648,0,230,0,1,46,39,5,6,0,1363,13777
"303",11.81918,9.65158,2080,2080,0,0,22408.2,18298.6,492,492,0,0,1,33,29,13,15,0,1368,33000
"304",10.16201,0,1872,0,0,0,17339.7,0,492,0,20,0,1,12,10,15,14,0,1369,14540
"305",6.94093,0,2600,0,0,0,16449.3,0,492,0,80,2,0,7,8,13,13,0,1370,14610
"306",6.53771,0,2496,0,0,0,14874,0,492,0,170,1,2,27,20,5,7,0,1371,14540
"307",7.26723,0,2080,0,0,0,13778.1,0,492,0,400,1,3,29,29,5,7,0,1376,16500
"308",9.11835,0,1872,0,0,0,15558.9,0,492,0,110,0,2,27,22,5,7,0,1385,14320
"309",10.72398,5.82447,1872,1872,0,0,18298.6,9938.5,492,648,0,0,2,35,32,5,5,0,1396,24000
"310",9.11835,0,1872,0,0,0,15558.9,0,492,0,50,0,1,20,15,8,9,0,1397,13600
"311",8.04299,0,2496,0,0,0,18298.6,0,492,0,20,1,0,16,8,5,7,0,1399,15240
"312",8.04299,0,2496,0,1125,0,19423.6,0,492,0,50,0,1,34,27,5,7,0,1400,16796.25
"313",9.84932,0,2496,0,0,0,22408.2,0,492,0,170,0,3,29,27,8,9,0,1401,20540
"314",31.5856,0,2184,0,1050,0,63928,0,492,0,0,1,0,25,13,17,15,1,1402,45169.5
"315",12.18045,0,2080,0,0,0,23093.2,0,492,0,0,0,0,40,38,5,6,1,1452,47727.27
"316",10.73538,8.92905,2080,2080,900,0,21253.4,16928.8,492,492,0,0,0,42,39,9,8,1,1453,49457
"317",12.54171,12.07785,2080,1040,0,0,23778.1,11449.3,492,492,0,0,0,23,20,13,14,1,1454,34000
"318",8.92905,7.48399,2080,2080,0,0,16928.8,14189,492,492,0,0,0,28,33,11,6,1,1456,26000
"319",9.9406,10.08173,2080,1872,0,0,18846.6,17202.7,492,492,0,0,0,47,43,5,8,1,1467,58600
"320",13.13242,10.32257,1872,1872,0,0,22408.2,17613.7,492,492,0,0,0,39,36,9,8,1,1473,51000
"321",29.41017,0,2080,0,2400,0,54159.3,0,492,0,0,0,0,32,35,13,12,1,1488,43856
"322",11.81918,0,2080,0,0,0,22408.2,0,492,0,20,0,2,35,27,5,7,1,1490,23240
"323",12.54171,7.0932,2080,2184,0,0,23778.1,14120.5,492,492,0,1,0,27,26,10,9,1,1505,30950
"324",10.92737,10.59088,2236,2080,0,0,22271.2,20079.5,492,492,0,0,0,23,8,8,13,1,1506,34900
"325",12.66504,16.04434,2392,1092,0,0,27613.7,15969.9,492,492,0,0,0,32,25,13,13,1,1507,66360
"326",11.48344,10.66313,2184,2080,0,0,22860.3,20216.4,492,492,0,0,0,17,10,8,13,1,1509,34730
"327",10.44637,8.67032,2080,1144,0,0,19805.5,9041,492,648,0,1,0,19,18,9,9,1,1511,42500
"328",11.74693,0,2080,0,0,0,22271.2,0,492,0,0,0,0,42,40,8,8,1,1512,34050
"329",13.2018,6.61695,1976,2080,0,0,23778.1,12545.2,492,492,0,0,0,22,26,13,5,1,1513,29800
"330",8.78454,5.95222,2080,2080,0,0,16654.8,11284.9,492,492,0,0,0,21,25,9,5,1,1514,46680
"331",11.73805,8.7103,2184,2184,225,0,23592.1,17339.7,492,492,0,0,0,40,42,9,8,1,1515,33839.25
"332",10.66313,8.26301,2080,2184,0,0,20216.4,16449.3,492,492,0,0,0,26,27,13,8,1,1516,30350
"333",13.59599,6.83647,2184,2288,0,0,27065.8,14257.5,492,492,0,0,0,12,13,11,8,1,1519,33510
"334",13.35391,8.49698,1976,2184,0,0,24052.1,16915.1,492,492,0,0,0,15,20,13,8,1,1520,33190
"335",13.54405,11.02439,1976,2080,0,0,24394.5,20901.4,492,492,0,0,1,28,22,8,13,1,1521,36350
"336",9.8113,8.91673,2184,2184,0,0,19531.5,17750.7,492,492,0,0,0,21,21,14,13,1,1523,30500
"337",11.27664,11.07223,2340,1976,0,0,24052.1,19942.5,492,492,0,0,1,22,15,12,12,1,1524,36550
"338",9.59378,13.11974,2080,2080,0,0,18189,24874,492,492,0,0,0,23,6,8,18,1,1526,37720
"339",11.76745,3.09066,2600,971,0,0,27887.7,2734.5,492,594,0,2,1,23,24,8,5,1,1528,25000
"340",11.65565,0,2496,0,0,0,26517.8,0,492,0,0,0,0,31,29,13,12,1,1533,36000
"341",11.40156,0,2288,0,0,0,23778.1,0,492,0,0,0,0,36,29,5,7,1,1534,30000
"342",12.54171,9.65158,2080,2080,0,0,23778.1,18298.6,492,492,0,1,0,20,17,8,8,1,1536,34000
"343",11.40156,0,2288,0,0,0,23778.1,0,492,0,0,0,0,47,44,5,6,1,1541,19000
"344",12.63261,0,2184,0,0,0,25147.9,0,492,0,0,0,0,42,37,5,6,1,1544,32000
"345",13.26424,11.81918,2080,2080,0,0,25147.9,22408.2,492,492,0,1,0,10,9,13,13,1,1546,42000
"346",10.74471,8.92905,2288,2080,0,0,22408.2,16928.8,492,492,0,0,0,27,25,8,8,1,1549,32000
"347",10.6114,0,2600,0,0,0,25147.9,0,492,0,0,0,1,41,28,5,7,1,1550,20000
"348",10.60388,9.556,2080,1456,0,0,20104.1,12682.2,492,492,0,0,0,24,25,9,8,1,1553,27718
"349",10.96698,6.39553,2132,2340,6230.77,0,27543.1,13641.1,492,492,0,0,0,48,36,6,8,1,1554,35648.46
"350",11.86253,9.62717,2080,1976,0,0,22490.4,17339.7,492,492,0,0,1,28,17,13,8,1,1555,34860
"351",8.76535,5.70726,2184,1664,0,0,17449.3,8656.4,492,648,0,0,0,39,33,6,6,1,1556,22380
"352",19.41809,12.30597,2080,1508,0,0,36815.2,16915.1,492,492,0,1,0,21,5,19,16,1,1557,41890
"353",15.02715,8.8568,1976,2080,0,0,27065.8,16791.8,492,492,0,0,0,27,23,13,13,1,1558,48850
"354",9.4854,5.30371,2080,2340,0,0,17983.6,11312.3,492,492,0,0,0,43,36,9,8,1,1559,27670
"355",12.15093,7.80968,2184,1144,0,0,24189,8143.6,492,648,0,0,0,14,2,8,13,1,1565,29100
"356",10.66387,11.66924,2132,2184,0,0,20723.3,23230.1,492,492,0,0,0,33,31,10,8,1,1567,46970
"357",0,8.36623,0,2184,16504.79,0,16504.8,16654.8,648,492,0,0,0,52,39,8,9,1,1568,37161.5
"358",13.32074,8.22861,2184,2184,0,0,26517.8,16380.8,492,492,0,0,1,36,32,8,8,1,1569,48900
"359",11.05185,11.68736,2340,1872,0,0,23572.6,19942.5,492,492,0,0,0,30,21,8,13,1,1571,48482
"360",10.54143,0,2392,0,0,0,22983.6,0,492,0,0,0,0,43,40,5,6,1,1572,18620
"361",9.47604,0,1248,0,12404.11,0,23183.6,0,492,0,0,0,0,49,46,6,7,1,1573,18566.03
"362",12.25414,11.38566,2184,2080,0,0,24394.5,21586.3,492,492,0,0,0,19,15,13,13,1,1574,48447.48
"363",10.08655,11.26237,2184,1976,450,0,20529.5,20284.9,492,492,0,0,0,22,18,13,13,1,1575,45940.5
"364",28.51619,17.89311,2080,702,0,0,53814.4,11449.3,492,492,0,1,2,17,11,17,17,0,1581,49102.5
"365",13.13242,0,1872,0,0,0,22408.2,0,492,0,20,0,2,28,25,8,9,0,1583,18240
"366",11.21526,0,1924,0,0,0,19668.5,0,492,0,50,1,1,18,12,13,12,0,1587,16600
"367",19.45779,19.45779,1248,1248,0,0,21014.2,22134.2,492,492,0,1,1,16,14,17,17,0,1588,35902.4
"368",14.49009,0,2340,0,0,0,30856.1,0,492,0,0,0,2,15,12,18,16,0,1590,34415
"369",19.49801,0,2080,0,0,12671.23,36966.7,12671.2,492,648,0,0,1,23,31,24,12,0,1591,39048
"370",0,7.87788,0,1976,14148.51,0,14148.5,14189,648,492,0,0,0,54,39,6,8,0,1595,37126.41
"371",14.33972,0,1924,0,0,0,25147.9,0,492,0,0,1,1,19,16,11,11,0,1601,20400
"372",10.15956,0,1976,0,0,0,18298.6,0,492,0,20,0,1,31,25,6,7,0,1618,15240
"373",7.48399,7.19338,2080,1976,0,0,14189,12956.2,492,492,0,2,0,31,28,8,8,0,1623,23100
"374",7.87788,0,1976,0,0,10064.1,14189,10064.1,492,648,0,0,0,27,24,10,10,1,1631,21098
"375",9.65158,14.31384,2080,1560,0,0,18298.6,20353.4,492,492,0,0,0,36,30,17,17,1,1633,31500
"376",5.9554,0,1595,0,1477.27,0,10133.7,0,648,0,160,0,2,46,37,6,7,0,1643,13472.27
"377",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,0,0,42,37,6,7,1,1646,16000
"378",9.65158,7.81573,2080,2184,0,0,18298.6,15558.9,492,492,0,0,0,19,15,8,8,1,1647,28000
"379",6.70991,10.37412,1872,2080,0,0,11449.3,19668.5,492,492,0,0,0,10,9,13,13,0,1649,26000
"380",6.61695,6.15385,2080,390,0,0,12545.2,2187.6,492,475,0,0,1,52,37,1,6,0,1650,50200
"381",9.92117,9.92117,1872,1872,545.45,0,11474.2,16928.8,492,492,0,1,0,16,11,10,13,0,1655,30018.18
"382",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,2,2,13,14,13,12,0,1658,28448
"383",17.22465,0,1872,0,0,0,29390.9,0,492,0,0,1,0,12,8,13,13,1,1674,23000
"384",14.33664,0,1872,0,0,0,24463,0,492,0,20,1,1,27,21,8,9,1,1675,19740
"385",6.42676,0,1040,0,0,0,6092.3,0,648,0,230,1,2,31,25,5,7,0,1676,10360
"386",7.45438,0,1274,0,0,0,8656.4,0,648,0,160,0,2,34,28,5,7,0,1698,9920
"387",6.23112,0,2860,0,0,0,16243.8,0,492,0,170,1,0,34,29,5,7,0,1702,15540
"388",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,1,24,22,8,9,0,1703,28000
"389",15.12978,0,3120,0,0,0,43027.3,0,492,0,0,0,0,34,33,16,14,0,1707,32000
"390",7.72127,0,2600,0,0,0,18298.6,0,492,0,80,2,0,15,8,8,9,0,1709,15960
"391",18.11261,0,1872,0,0,0,30906.1,0,492,0,0,0,2,25,25,13,12,0,1712,24000
"392",17.58028,0,2496,0,0,0,39997,0,492,0,0,0,2,29,22,13,12,0,1713,55479
"393",8.92905,0,2080,0,0,0,16928.8,0,492,0,140,0,3,18,16,5,7,0,1715,15680
"394",11.42063,0,2600,0,0,0,27065.8,0,492,0,0,0,0,51,45,5,6,0,1721,21400
"395",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,0,1,32,25,7,8,0,1723,15960
"396",9.01314,0,1482,0,1704.55,0,13879.9,0,492,0,50,1,0,14,8,9,10,0,1724,12374.32
"397",8.31357,0,2704,0,0,0,20490.4,0,492,0,50,0,1,26,25,8,9,0,1725,17200
"398",7.81573,0,2184,0,1350,0,16908.9,0,492,0,80,0,0,44,40,5,6,0,1726,16095.5
"399",7.84525,0,2080,0,0,0,14874,0,492,0,110,0,0,33,30,8,9,0,1730,13820
"400",0,8.31554,0,1872,5170.45,0,5170.5,14189,620,492,0,0,1,54,43,5,5,0,1736,23018.45
"401",9.11835,0,1872,0,0,0,15558.9,0,492,0,110,0,0,41,30,8,9,0,1742,14320
"402",8.92905,8.20652,2080,2080,0,0,16928.8,15558.9,492,492,0,1,0,20,14,8,8,0,1745,27000
"403",15.50219,0,2080,0,0,0,29390.9,0,492,0,0,0,0,41,36,5,6,0,1749,23000
"404",12.54171,0,2080,0,0,0,23778.1,0,492,0,20,0,0,37,25,6,7,0,1751,19240
"405",9.60486,24.33809,2184,936,0,0,19120.5,20764.4,492,492,0,0,1,37,33,13,13,0,1753,42000
"406",8.20652,3.84615,2080,260,0,0,15558.9,911.5,492,198,80,0,2,25,24,11,5,0,1761,15360
"407",12.05459,0,347,0,0,0,3809.1,0,648,0,230,0,1,48,45,0,3,0,1767,6760
"408",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,0,1,27,22,13,12,0,1770,25170.45
"409",9.05838,0,1387,0,0,0,11449.3,0,492,0,20,0,0,17,9,5,7,0,1771,10240
"410",8.92905,0,2080,0,0,0,16928.8,0,492,0,0,0,0,47,43,5,6,0,1773,26000
"411",6.83877,0,2496,0,0,0,15558.9,0,492,0,170,0,2,38,34,5,6,0,1777,15040
"412",8.6451,0,2496,0,0,0,19668.5,0,492,0,0,0,0,62,51,0,3,0,1779,16000
"413",7.13982,0,2496,0,0,0,16243.8,0,492,0,170,0,0,32,30,6,7,0,1781,15540
"414",6.83877,0,2496,0,0,0,15558.9,0,492,0,110,2,0,20,17,8,9,0,1782,14320
"415",11.5268,9.97865,1872,1560,0,0,19668.5,14189,492,492,0,2,1,19,9,13,13,0,1784,28000
"416",6.23666,0,2496,0,0,0,14189,0,492,0,0,0,1,42,38,7,8,0,1789,22000
"417",8.04299,0,2496,0,0,0,18298.6,0,492,0,80,0,1,34,34,9,9,0,1799,15960
"418",13.78798,0,1456,0,750,0,19048.6,0,492,0,0,0,0,31,28,8,9,0,1833,21905.5
"419",5.69818,2.95957,2600,2496,0,0,13504.1,6733.3,492,648,50,0,2,30,28,5,5,0,1838,18600
"420",6.42676,0,1040,0,0,4136.36,6092.3,4136.4,648,496,70,0,1,34,35,4,2,0,1842,14976.36
"421",9.92117,0,1872,0,0,0,16928.8,0,492,0,80,0,0,38,36,5,6,0,1845,14960
"422",7.40875,7.14084,1092,936,0,0,7374.4,6092.3,648,648,70,0,1,42,38,5,5,0,1848,13840
"423",11.18942,0,2600,0,0,0,26517.8,0,492,0,0,1,1,16,15,13,12,0,1849,21000
"424",6.42676,0,1040,0,7064.1,6730.77,13156.4,6730.8,648,648,0,0,1,45,45,6,5,0,1850,28200.18
"425",11.14819,23.05359,2340,936,0,0,23778.1,19668.5,492,492,0,1,0,17,10,13,17,0,1851,35000
"426",11.81918,0,2080,0,5170.45,3988.64,27578.7,3988.6,492,479,0,0,0,56,54,3,0,0,1852,29751.7
"427",13.13242,0,1872,0,0,0,22408.2,0,492,0,0,0,0,16,13,8,9,0,1853,18000
"428",0,17.23305,0,1144,0,0,0,17969.9,0,492,80,0,0,44,34,12,13,0,1855,15720
"429",7.46694,0,2600,0,0,0,17695.9,0,492,0,20,0,1,27,23,5,7,0,1858,14800
"430",8.50386,0,2184,0,0,0,16928.8,0,492,0,220,0,1,37,30,8,9,0,1861,16640
"431",9.29032,7.41758,2080,243,0,0,17613.7,1640.7,492,356,50,1,1,22,16,8,13,0,1866,16900
"432",7.44088,0,2496,0,0,12671.23,16928.8,12671.2,492,648,0,0,0,42,39,8,13,0,1870,25048
"433",8.63245,0,1664,0,0,0,13093.2,0,492,0,70,1,0,12,9,8,9,0,1874,12040
"434",13.88282,0,2496,0,0,0,31584.8,0,492,0,0,1,2,21,18,13,12,0,1904,39396
"435",6.56522,0,2600,0,0,0,15558.9,0,492,0,170,0,2,32,27,5,7,0,1906,15040
"436",13.13242,5.76923,1872,520,0,0,20608.2,2734.5,492,594,0,0,1,27,24,8,5,0,1910,27486
"437",8.92905,0,2080,0,0,0,16928.8,0,492,0,200,0,1,30,27,5,7,0,1912,19797.73
"438",15.44253,17.8581,1300,1040,5803.64,0,22052.3,16928.8,492,492,0,1,2,22,16,14,17,0,1913,34270.15
"439",8.42328,0,2080,0,2171.59,0,18141.5,0,492,0,220,0,2,30,27,8,9,0,1917,17525.26
"440",4.53575,0,3432,0,0,0,14189,0,492,0,0,0,0,5,5,13,13,0,1919,12000
"441",14.64813,24.65922,1872,936,0,0,24994.5,21038.4,492,492,0,0,2,19,26,17,13,0,1920,36888
"442",9.92117,16.63108,1872,936,0,0,16928.8,14189,492,492,0,0,2,27,14,8,18,0,1921,26000
"443",7.48399,0,2080,0,0,0,14189,0,492,0,110,1,1,18,12,13,12,0,1923,13320
"444",12.0584,0,2288,0,1418.18,0,26530.1,0,492,0,0,0,2,19,17,13,12,0,1925,21044.99
"445",10.48405,0,1040,0,18013.7,0,27952.2,0,648,0,0,0,1,41,41,8,8,1,1927,46703.08
"446",13.96236,0,1976,0,0,0,25147.9,0,492,0,0,0,0,42,37,5,6,1,1928,20000
"447",11.94449,0,2184,0,0,0,23778.1,0,492,0,20,0,2,23,10,13,12,1,1934,19240
"448",4.82184,8.20652,867,2080,0,0,3809.1,15558.9,648,492,0,0,1,29,19,5,8,1,1949,17000
"449",10.63654,0,1153,0,0,6397.44,11175.3,6397.4,492,648,0,0,0,48,47,5,6,1,1953,61038
"450",9.92117,0,1872,0,0,0,16928.8,0,492,0,0,0,1,50,45,5,6,1,1958,34000
"451",16.59858,19.30317,1300,1040,0,0,19668.5,18298.6,492,492,0,1,0,13,10,19,20,1,1959,31000
"452",14.70931,16.10379,2080,780,0,0,23687.7,11449.3,492,492,0,0,2,11,16,19,13,1,1961,33134
"453",0,20.74823,0,1040,12671.23,0,12671.2,19668.5,648,492,0,0,0,39,33,16,18,1,1964,27048
"454",13.98678,11.7236,2080,1456,0,0,26517.8,15558.9,492,492,0,0,1,31,20,13,16,1,1969,34000
"455",13.26424,13.69743,2080,693,0,0,25147.9,8656.4,492,648,0,1,0,15,8,13,19,1,1971,28000
"456",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,0,0,49,44,5,6,1,1987,16000
"457",18.7523,0,2340,0,0,0,39997,0,492,0,0,0,0,31,32,18,15,1,1996,30000
"458",8.6451,0,2496,0,0,0,19668.5,0,492,0,0,1,0,9,15,17,15,0,2002,16000
"459",9.79609,0,2080,0,0,0,18572.6,0,492,0,80,0,3,22,16,13,12,0,2003,21182.73
"460",9.11835,0,1872,0,0,0,15558.9,0,492,0,110,2,0,13,11,13,12,0,2004,14320
"461",12.08876,0,1872,0,0,0,20277.4,0,492,0,50,0,2,29,25,8,9,0,2005,17394.5
"462",9.58874,0,1248,0,0,0,10907.7,0,492,0,90,0,0,42,39,5,6,0,2006,10680
"463",9.43948,0,1872,0,0,0,16106.8,0,492,0,50,1,0,8,4,15,14,0,2007,14000
"464",11.81918,0,2080,0,0,0,22408.2,0,492,0,170,1,3,24,19,8,9,0,2010,20040
"465",9.68032,0,1872,0,0,0,16517.8,0,492,0,220,0,0,47,42,3,5,0,2011,16340
"466",6.84871,0,1387,0,0,0,8656.4,0,648,0,160,1,1,17,12,5,7,0,2018,9920
"467",9.51976,0,1872,0,0,0,16243.8,0,492,0,50,1,0,8,3,17,15,0,2019,14100
"468",0,8.29533,0,624,0,0,0,4718.2,0,648,360,0,1,38,40,5,3,0,2022,16920
"469",9.07356,0,2080,0,0,0,17202.7,0,492,0,140,0,0,45,40,5,6,0,2025,15880
"470",11.11026,0,1976,0,0,0,20011,0,492,0,0,1,0,20,8,13,13,0,2032,16250
"471",12.32961,0,1872,0,0,0,21038.4,0,492,0,50,0,1,31,29,8,9,0,2035,17600
"472",10.32257,0,1872,0,0,0,17613.7,0,492,0,80,2,0,16,15,13,12,0,2041,15460
"473",11.79044,0,2340,0,0,0,25147.9,0,492,0,0,0,1,31,29,5,7,0,2046,20000
"474",8.20652,0,2080,0,0,0,15558.9,0,492,0,170,0,1,32,30,9,9,0,2052,15040
"475",11.09665,0,2080,0,0,0,21038.4,0,492,0,50,0,2,27,22,5,7,0,2054,17600
"476",11.09665,0,2080,0,0,0,21038.4,0,492,0,50,0,1,23,30,8,9,0,2055,17600
"477",11.5268,0,1872,0,0,0,19668.5,0,492,0,0,0,0,47,47,7,7,0,2056,16000
"478",10.37412,0,2080,0,0,0,19668.5,0,492,0,50,1,1,22,13,9,10,0,2058,16600
"479",11.81918,19.84234,2080,936,0,0,22408.2,16928.8,492,492,0,1,0,17,7,13,19,0,2061,32000
"480",10.15956,0,1976,0,0,0,18298.6,0,492,0,140,2,1,21,15,13,12,0,2062,16680
"481",13.61411,0,1872,0,0,0,23230.1,0,492,0,170,1,2,28,19,8,9,0,2063,21440
"482",17.20397,15.75891,1560,1560,11010,0,35473,22408.2,492,492,0,0,0,40,35,14,13,0,2064,48684.19
"483",0,8.20652,0,2080,18013.7,0,18013.7,15558.9,648,492,0,0,0,52,44,8,9,0,2067,42948
"484",10.92012,21.44796,1976,936,0,0,19668.5,18298.6,492,492,0,0,0,27,21,13,17,0,2068,31000
"485",15.48348,0,1976,0,0,0,27887.7,0,492,0,0,0,0,26,25,13,12,0,2070,22000
"486",10.92012,24.65922,1976,936,0,0,19668.5,21038.4,492,492,0,0,0,29,27,13,13,0,2073,33000
"487",8.39268,0,2392,0,0,0,18298.6,0,492,0,20,1,0,24,23,8,9,0,2075,15240
"488",7.45278,0,728,0,0,0,4945.5,0,648,0,230,0,1,30,24,8,9,0,2082,17560
"489",10.72398,0,1872,0,0,0,18298.6,0,492,0,330,2,3,28,20,8,9,0,2084,21960
"490",6.83877,0,2496,0,0,0,15558.9,0,492,0,50,0,2,20,17,8,9,0,2088,18031.82
"491",10.95214,0,2080,0,0,0,20764.4,0,492,0,50,2,1,23,13,8,9,0,2097,22201.14
"492",9.60486,0,2184,0,0,0,19120.5,0,492,0,140,1,2,39,25,5,7,0,2098,17280
"493",11.25466,0,1517,0,0,0,15558.9,0,492,0,250,0,4,23,21,5,7,0,2099,16000
"494",9.71625,0,1664,0,0,0,14737,0,492,0,170,0,0,45,40,5,6,0,2100,14440
"495",14.11724,0,2496,0,0,0,32118.2,0,492,0,0,0,0,28,29,13,12,0,2102,24800
"496",5.81518,0,2496,0,0,0,13230.1,0,492,0,0,0,0,47,42,3,5,0,2107,19600
"497",5.81518,6.53771,2496,2496,0,0,13230.1,14874,492,492,0,0,0,8,9,13,13,0,2108,23800
"498",7.95336,6.90596,2184,2080,0,0,15832.9,13093.2,492,492,0,1,0,8,4,13,13,0,2112,24400
"499",6.14678,0,2288,0,0,0,12819.2,0,492,0,0,0,0,41,37,5,6,0,2113,41308
"500",8.04299,7.12761,2496,2184,0,0,18298.6,14189,492,492,0,0,0,39,37,5,5,0,2114,57498
"501",7.33404,5.47928,2184,2184,0,0,14600,10907.7,492,492,0,0,1,34,29,8,5,0,2115,21900
"502",15.84513,0,1248,0,0,0,18024.7,0,492,0,80,0,2,30,30,13,12,0,2117,15760
"503",8.40425,0,2496,0,0,0,19120.5,0,492,0,80,0,1,44,37,5,6,0,2122,16560
"504",11.5268,0,1872,0,0,0,19668.5,0,492,0,50,0,0,24,25,13,12,0,2129,16600
"505",9.399,0,1976,0,0,0,16928.8,0,492,0,80,0,0,45,41,5,6,0,2132,14960
"506",8.28383,0,2496,0,0,0,18846.6,0,492,0,80,0,2,27,21,5,7,0,2134,16360
"507",8.92905,0,2080,0,0,0,16928.8,0,492,0,20,0,1,23,19,13,12,0,2142,14240
"508",8.92905,0,2080,0,0,0,16678.8,0,492,0,80,0,1,23,24,18,15,0,2144,15027.5
"509",8.92905,9.92117,2080,1872,0,0,16928.8,16928.8,492,492,0,0,0,28,12,13,13,0,2146,28000
"510",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,1,0,6,10,13,12,0,2148,19500
"511",15.94227,0,1872,0,0,0,27202.7,0,492,0,0,0,2,18,18,8,9,0,2150,21500
